step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_OUT,319358.13,C851723674,0.0,0.0,C1107146140,1043515.58,1655416.88,0,0
12,PAYMENT,25687.88,C1949086491,16767.0,0.0,M1365889261,0.0,0.0,0,0
11,PAYMENT,22435.26,C1177409684,110519.75,88084.49,M1469337159,0.0,0.0,0,0
11,CASH_IN,49211.77,C1008722052,4204332.01,4253543.78,C1065774928,2054739.21,2005527.44,0,0
11,CASH_OUT,59687.03,C865224832,145499.0,85811.97,C1944924806,20836.15,1012385.81,0,0
11,PAYMENT,5873.52,C1745798805,272873.86,267000.35,M116202490,0.0,0.0,0,0
10,PAYMENT,6202.44,C2072857592,93244.0,87041.56,M44562327,0.0,0.0,0,0
10,PAYMENT,17460.1,C764182416,53009.0,35548.9,M1342063134,0.0,0.0,0,0
11,TRANSFER,122196.19,C1188496973,0.0,0.0,C645737730,309057.68,440621.03,0,0
9,CASH_IN,81398.88,C812362782,316880.33,398279.21,C1373074936,199573.0,0.0,0,0
12,PAYMENT,202.83,C1551031645,15664.0,15461.17,M1680916844,0.0,0.0,0,0
9,CASH_OUT,202083.47,C1811896720,0.0,0.0,C28588268,290199.22,6823665.92,0,0
8,PAYMENT,5457.36,C1485728057,195.0,0.0,M1895471870,0.0,0.0,0,0
12,TRANSFER,1668955.02,C294876421,0.0,0.0,C953732052,1836536.88,3505491.9,0,0
1,PAYMENT,4894.96,C1073878937,7621.0,2726.04,M1243350866,0.0,0.0,0,0
11,PAYMENT,34033.69,C2081373360,865617.82,831584.14,M2120447677,0.0,0.0,0,0
13,CASH_OUT,95968.6,C1264285582,308097.71,212129.11,C1580090681,1566752.07,1228452.81,0,0
11,CASH_OUT,61746.14,C666686954,16613.0,0.0,C63204393,51362.0,0.0,0,0
10,CASH_IN,33003.1,C1198915986,6621168.08,6654171.18,C1923106377,1158793.97,1849278.42,0,0
9,CASH_IN,105191.59,C1449725776,13761559.69,13866751.28,C998875386,962517.84,865483.56,0,0
9,PAYMENT,8812.3,C1078782386,387916.23,379103.93,M977064864,0.0,0.0,0,0
7,PAYMENT,11152.32,C470819809,52864.0,41711.68,M2091512081,0.0,0.0,0,0
8,PAYMENT,1654.41,C1913300550,0.0,0.0,M1180862248,0.0,0.0,0,0
10,TRANSFER,343404.73,C2125057332,10958.0,0.0,C46947465,1637603.86,2839656.91,0,0
7,CASH_IN,32532.12,C592108514,1523158.94,1555691.06,C365212068,388222.81,355690.69,0,0
9,PAYMENT,2186.19,C899926536,406842.76,404656.56,M1014598576,0.0,0.0,0,0
9,PAYMENT,12375.57,C266209528,0.0,0.0,M1501411321,0.0,0.0,0,0
13,PAYMENT,6983.46,C1181819312,1743.0,0.0,M1939392542,0.0,0.0,0,0
12,CASH_IN,400070.55,C1465935099,531.0,400601.55,C1665672276,342905.26,13353.93,0,0
11,PAYMENT,6602.4,C179561726,51570.0,44967.6,M253166016,0.0,0.0,0,0
10,CASH_OUT,437909.05,C787052867,108691.0,0.0,C1187502584,10206.0,174103.92,0,0
12,CASH_OUT,605715.1,C650473927,10237.0,0.0,C475226701,0.0,2333195.68,0,0
9,PAYMENT,10384.13,C128328686,0.0,0.0,M2047650686,0.0,0.0,0,0
11,PAYMENT,4749.22,C657543126,49609.0,44859.78,M2105095997,0.0,0.0,0,0
1,PAYMENT,634.41,C91220956,18396.16,17761.75,M999221400,0.0,0.0,0,0
13,CASH_OUT,599408.07,C1646507141,6183.0,0.0,C1301935544,766808.05,1366216.11,0,0
12,TRANSFER,510949.34,C1574844752,0.0,0.0,C1170794006,1687773.97,4032206.51,0,0
9,CASH_OUT,114930.8,C441179804,0.0,0.0,C24404443,2045840.62,1987874.41,0,0
10,CASH_IN,108985.06,C1948062577,928.0,109913.06,C1344711400,0.0,0.0,0,0
8,CASH_IN,236972.04,C88616981,2011639.91,2248611.95,C662267010,1629160.33,1605242.18,0,0
9,PAYMENT,18503.95,C1699733152,394635.85,376131.9,M2127588920,0.0,0.0,0,0
9,CASH_OUT,31546.86,C1984262233,0.0,0.0,C1785360415,716638.92,2698260.93,0,0
12,PAYMENT,2632.2,C1700746563,0.0,0.0,M1531541532,0.0,0.0,0,0
12,PAYMENT,17334.31,C713585240,0.0,0.0,M1685480161,0.0,0.0,0,0
10,PAYMENT,19207.03,C1772207451,180.0,0.0,M673802799,0.0,0.0,0,0
12,CASH_IN,360213.55,C553094260,11258006.72,11618220.27,C1713590563,979868.86,946907.37,0,0
9,CASH_OUT,62115.58,C1701621168,32341.0,0.0,C916092598,20543.0,96822.93,0,0
12,PAYMENT,4732.0,C1778021687,0.0,0.0,M999942604,0.0,0.0,0,0
11,CASH_IN,1663.84,C327571597,6135077.76,6136741.61,C1822871957,79347.52,77683.68,0,0
9,CASH_OUT,164345.89,C331869157,0.0,0.0,C2114646172,312735.0,234068.5,0,0
12,PAYMENT,10346.65,C1338640632,0.0,0.0,M1272890959,0.0,0.0,0,0
10,CASH_OUT,129722.02,C1087151179,0.0,0.0,C1368096080,131706.64,261428.66,0,0
12,TRANSFER,1995785.72,C721546613,0.0,0.0,C1786396642,2506175.46,4251161.93,0,0
10,PAYMENT,912.46,C283296685,1627740.72,1626828.27,M1465249958,0.0,0.0,0,0
12,PAYMENT,5716.1,C209572671,1011397.46,1005681.35,M892050044,0.0,0.0,0,0
11,CASH_OUT,58403.57,C1126759092,0.0,0.0,C1174937570,413218.9,44264.07,0,0
11,CASH_IN,367098.75,C925748102,2479674.03,2846772.78,C1781059427,578278.47,211179.72,0,0
11,PAYMENT,3575.11,C1072781623,10818.0,7242.89,M1425674945,0.0,0.0,0,0
11,CASH_OUT,162176.38,C1143647189,59740.0,0.0,C557041912,537328.75,699505.13,0,0
11,PAYMENT,13459.92,C899081065,217746.89,204286.97,M1787124993,0.0,0.0,0,0
11,CASH_OUT,234191.47,C1935588290,0.0,0.0,C704432916,598945.19,833136.66,0,0
9,PAYMENT,7789.86,C1730448386,1160525.6,1152735.74,M1430869873,0.0,0.0,0,0
10,CASH_IN,19486.4,C888817110,353416.0,372902.4,C1381609700,0.0,534512.2,0,0
10,CASH_OUT,296566.82,C2145645064,126.0,0.0,C757359107,40040.35,1147569.62,0,0
8,CASH_IN,378404.71,C79685532,1668166.69,2046571.4,C691586697,622829.12,1314539.3,0,0
7,CASH_IN,37190.91,C292880130,5544982.02,5582172.94,C384887832,173552.83,157993.5,0,0
12,PAYMENT,33335.89,C846051128,0.0,0.0,M351469329,0.0,0.0,0,0
10,CASH_OUT,287580.0,C89385717,0.0,0.0,C977570654,5811148.22,6098728.22,0,0
12,CASH_OUT,94328.55,C1072839704,0.0,0.0,C800288141,3392268.01,3751491.78,0,0
12,CASH_IN,138610.15,C897826993,8713538.96,8852149.11,C375832275,2183711.94,1969171.02,0,0
13,TRANSFER,167164.93,C758046484,0.0,0.0,C742014624,2544050.66,2711215.59,0,0
11,PAYMENT,8105.53,C526877214,167981.22,159875.7,M1443007676,0.0,0.0,0,0
8,TRANSFER,1874449.01,C1308972234,0.0,0.0,C1369695156,2020722.92,5966884.67,0,0
13,PAYMENT,12889.45,C1492700286,150344.3,137454.84,M1862524250,0.0,0.0,0,0
11,CASH_IN,111276.94,C1374524772,485857.47,597134.42,C1727331144,3215240.97,3103964.03,0,0
10,CASH_IN,184357.2,C656158697,1417407.04,1601764.24,C351654810,2725953.75,3153579.36,0,0
12,CASH_OUT,21215.76,C511828692,10770.0,0.0,C345253105,495421.67,341516.6,0,0
8,PAYMENT,3876.95,C169072882,33978.03,30101.08,M311577480,0.0,0.0,0,0
10,CASH_IN,130508.78,C1716776456,11158810.37,11289319.15,C333422901,1127512.44,1583365.58,0,0
9,CASH_IN,463288.56,C249590457,93383.71,556672.27,C797465761,286937.15,0.0,0,0
10,PAYMENT,20578.34,C2050343934,0.0,0.0,M1625363161,0.0,0.0,0,0
11,CASH_OUT,244218.13,C1806281072,0.0,0.0,C2024377835,2806427.8,3618770.92,0,0
10,TRANSFER,147375.54,C1304091628,0.0,0.0,C1854778591,492023.24,1096239.5,0,0
3,PAYMENT,35.2,C913796146,5266.0,5230.8,M2006112337,0.0,0.0,0,0
13,CASH_OUT,369314.86,C1737071814,19660.0,0.0,C1009789034,0.0,369314.86,0,0
13,CASH_OUT,140320.1,C1636842470,0.0,0.0,C1626759869,3857732.4,4201925.34,0,0
11,PAYMENT,21431.39,C1151327845,0.0,0.0,M1402459730,0.0,0.0,0,0
9,CASH_OUT,145987.98,C1540024938,20358.0,0.0,C493381154,202317.43,501562.85,0,0
11,CASH_OUT,106844.67,C682117290,0.0,0.0,C297927961,112750.59,410221.93,0,0
11,PAYMENT,33935.76,C121865344,11084.0,0.0,M1992319130,0.0,0.0,0,0
8,CASH_OUT,485364.4,C264720293,0.0,0.0,C830831744,1865556.35,2838892.83,0,0
11,TRANSFER,2028269.03,C1372148367,156854.8,0.0,C345262715,0.0,2028269.03,0,0
1,PAYMENT,2421.15,C1979325411,12358.0,9936.85,M2050529121,0.0,0.0,0,0
13,PAYMENT,3324.7,C1251369211,0.0,0.0,M367279369,0.0,0.0,0,0
11,CASH_IN,62595.05,C208281115,4634914.33,4697509.38,C1959785089,3724110.46,3329026.09,0,0
8,CASH_OUT,180497.07,C145333906,489270.26,308773.19,C1725025770,73430.79,0.0,0,0
10,CASH_IN,208438.09,C419610840,107749.0,316187.09,C1582658891,146747.29,0.0,0,0
9,CASH_OUT,86787.65,C1369987136,219007.2,132219.55,C595383525,919027.81,868205.88,0,0
10,CASH_IN,284815.69,C1831175167,961.0,285776.69,C20695355,0.0,0.0,0,0
11,CASH_OUT,86247.64,C491791844,0.0,0.0,C853286878,310459.49,396707.14,0,0
11,PAYMENT,21558.88,C1150877685,16389.0,0.0,M1605675125,0.0,0.0,0,0
11,CASH_IN,84210.2,C204422351,5139833.62,5224043.82,C2056524531,1274616.21,1383978.6,0,0
7,TRANSFER,139668.86,C941473466,0.0,0.0,C861958315,210169.12,531628.29,0,0
9,CASH_OUT,111757.09,C1669682126,5249.0,0.0,C1137520422,260537.3,1157803.02,0,0
10,TRANSFER,1331994.58,C25949514,870.0,0.0,C1144598116,0.0,1685865.13,0,0
11,PAYMENT,12513.55,C771321439,21785.0,9271.45,M1382072143,0.0,0.0,0,0
13,PAYMENT,46532.71,C799454807,676.0,0.0,M385821207,0.0,0.0,0,0
10,CASH_OUT,84474.53,C1188632896,0.0,0.0,C308972743,587422.73,568472.13,0,0
11,PAYMENT,4096.96,C444775739,97757.0,93660.04,M1042762852,0.0,0.0,0,0
10,TRANSFER,1318848.59,C941836681,352751.0,0.0,C710789120,3905.0,0.0,0,0
12,PAYMENT,24568.56,C1787627367,189693.12,165124.56,M1454575473,0.0,0.0,0,0
8,PAYMENT,9525.72,C1010786760,0.0,0.0,M821684661,0.0,0.0,0,0
9,TRANSFER,1167140.96,C2111636310,241112.08,0.0,C800523009,0.0,1436470.47,0,0
10,CASH_OUT,279155.6,C374356573,0.0,0.0,C1615804266,4929877.76,5209033.36,0,0
10,PAYMENT,1871.2,C861992872,10988.0,9116.8,M1031069865,0.0,0.0,0,0
12,PAYMENT,3623.21,C2070378743,243118.12,239494.9,M1421405570,0.0,0.0,0,0
11,PAYMENT,25257.8,C1586780543,0.0,0.0,M1061278475,0.0,0.0,0,0
8,CASH_IN,289069.28,C214473697,42243.0,331312.28,C755355682,215902.89,349159.65,0,0
12,CASH_IN,111677.16,C1993405311,4354091.05,4465768.21,C1210648573,133653.19,0.0,0,0
1,CASH_IN,100275.09,C564817260,7274622.45,7374897.54,C564160838,878425.58,1254956.07,0,0
4,PAYMENT,1379.78,C79362455,58528.0,57148.22,M86509192,0.0,0.0,0,0
11,PAYMENT,22314.26,C1005964422,53053.51,30739.26,M1315324509,0.0,0.0,0,0
9,CASH_IN,250876.83,C1037673690,2186.0,253062.83,C1058664855,0.0,0.0,0,0
9,CASH_OUT,386660.3,C1522992773,20977.0,0.0,C1036331914,0.0,386660.3,0,0
2,PAYMENT,526.83,C13950734,79028.0,78501.17,M2061552777,0.0,0.0,0,0
9,CASH_OUT,231324.63,C193862535,10800.0,0.0,C1941371857,0.0,231324.63,0,0
10,PAYMENT,1092.51,C1412612531,0.0,0.0,M1544479584,0.0,0.0,0,0
12,CASH_IN,251770.38,C1575838169,11195.0,262965.38,C1142024245,0.0,0.0,0,0
9,PAYMENT,22193.07,C1841359250,120725.87,98532.8,M1570588644,0.0,0.0,0,0
10,PAYMENT,2464.15,C2010909150,0.0,0.0,M480845184,0.0,0.0,0,0
12,CASH_OUT,31368.78,C1991961731,0.0,0.0,C2044342029,635973.28,553692.35,0,0
9,CASH_OUT,156768.9,C453149142,10784.0,0.0,C619020062,0.0,149202.01,0,0
8,CASH_IN,427461.42,C1945966300,5130400.15,5557861.58,C929452805,1504323.27,872104.29,0,0
9,CASH_IN,277105.21,C1974897551,3157.0,280262.21,C1060191389,10906.0,381684.33,0,0
8,CASH_OUT,297801.32,C952096556,774383.4,476582.08,C403649458,30549.8,328351.11,0,0
12,PAYMENT,3813.9,C1855002966,45473.49,41659.59,M1330811901,0.0,0.0,0,0
12,TRANSFER,548851.24,C1421845467,19907.0,0.0,C1266435158,1152010.63,3656569.84,0,0
12,CASH_OUT,513339.73,C1052138703,450069.0,0.0,C471600119,6509911.07,7023250.8,0,0
10,PAYMENT,1973.03,C380237115,395551.96,393578.93,M1815365235,0.0,0.0,0,0
12,CASH_OUT,264096.46,C453157919,20595.0,0.0,C2110496596,1495259.01,2385021.58,0,0
7,CASH_OUT,36600.63,C1157016655,0.0,0.0,C169904524,215766.61,252367.25,0,0
10,CASH_IN,230232.01,C2042754564,33724.0,263956.01,C563403376,0.0,0.0,0,0
10,CASH_OUT,375881.77,C1211709144,19835.0,0.0,C1427825258,1949692.74,2684179.29,0,0
12,PAYMENT,7897.46,C390695070,87763.23,79865.77,M585351952,0.0,0.0,0,0
10,CASH_IN,43934.39,C58973127,26375.0,70309.39,C1720231001,25063.0,91531.39,0,0
12,PAYMENT,28857.9,C732060079,4260.71,0.0,M506154522,0.0,0.0,0,0
10,PAYMENT,44339.76,C927142607,0.0,0.0,M950349809,0.0,0.0,0,0
11,CASH_OUT,340484.95,C1189527303,142649.96,0.0,C1508518454,1104352.37,1444837.32,0,0
8,CASH_OUT,27136.52,C791803053,10877.0,0.0,C556534527,4169.05,9190.97,0,0
9,CASH_IN,12663.44,C1463210500,8649803.62,8662467.06,C918738473,413992.36,115356.84,0,0
9,CASH_IN,28619.39,C1147309926,228607.67,257227.06,C300836639,19979.28,0.0,0,0
12,CASH_IN,257198.87,C2052300791,21735.0,278933.87,C260549285,0.0,0.0,0,0
11,PAYMENT,10339.07,C437744268,0.0,0.0,M561047879,0.0,0.0,0,0
10,CASH_OUT,310836.56,C560793836,12384.0,0.0,C470007335,446618.72,367003.77,0,0
12,PAYMENT,25537.76,C131415703,2032.0,0.0,M1570974821,0.0,0.0,0,0
9,PAYMENT,543.28,C600151031,1225166.33,1224623.04,M694262601,0.0,0.0,0,0
9,PAYMENT,5485.2,C1586381033,1182835.1,1177349.9,M741912557,0.0,0.0,0,0
11,CASH_IN,125486.8,C398669256,152232.0,277718.8,C443746222,0.0,0.0,0,0
9,CASH_IN,480493.5,C20086945,27651.0,508144.5,C26145393,52076.0,40617.22,0,0
10,TRANSFER,964153.98,C87752727,0.0,0.0,C1712003741,1402061.34,2461381.45,0,0
9,PAYMENT,4178.33,C1708812880,368443.0,364264.67,M215018898,0.0,0.0,0,0
9,CASH_OUT,227088.17,C64662621,72488.0,0.0,C44261458,25322.0,0.0,0,0
11,CASH_OUT,297389.07,C1664390862,63496.0,0.0,C1105629001,83323.3,414815.83,0,0
11,TRANSFER,16544.05,C1763419481,125103.82,108559.77,C2025442559,874046.13,1283503.19,0,0
12,CASH_OUT,230438.59,C1591840073,157258.0,0.0,C1894207825,2614594.11,2908580.14,0,0
9,TRANSFER,1337906.92,C476084736,31941.0,0.0,C275925618,0.0,1687482.2,0,0
12,CASH_OUT,293893.37,C182263556,0.0,0.0,C1798083766,1086602.4,1803169.3,0,0
9,PAYMENT,2835.09,C493842741,129746.42,126911.33,M1331167923,0.0,0.0,0,0
12,CASH_IN,135512.76,C1331706654,9470201.05,9605713.81,C2030602460,994972.88,860088.58,0,0
11,CASH_OUT,172192.62,C826566191,0.0,0.0,C1849933855,246512.68,418705.3,0,0
13,CASH_IN,29771.45,C1325869505,51770.0,81541.45,C1192208862,0.0,0.0,0,0
10,CASH_OUT,562548.39,C497869323,0.0,0.0,C1646786583,4090170.0,5968786.38,0,0
9,PAYMENT,3704.3,C1539334900,0.0,0.0,M1849245575,0.0,0.0,0,0
10,CASH_IN,143861.78,C1334577229,2887614.06,3031475.84,C2007149130,882576.31,738714.53,0,0
9,CASH_IN,90066.3,C695126439,2667455.23,2757521.52,C164068556,14805274.43,14792371.53,0,0
11,CASH_IN,470176.09,C1246646998,1055137.43,1525313.53,C1119564849,1550998.32,1080822.23,0,0
9,PAYMENT,3737.79,C466030341,0.0,0.0,M1629975809,0.0,0.0,0,0
12,CASH_OUT,194938.37,C1621664184,0.0,0.0,C1406968003,2160450.54,2355388.91,0,0
9,CASH_OUT,141245.42,C611292509,0.0,0.0,C769777975,228760.92,370006.35,0,0
10,PAYMENT,7847.18,C1891186522,311624.46,303777.28,M300520776,0.0,0.0,0,0
11,PAYMENT,6049.49,C1937855989,0.0,0.0,M1607727696,0.0,0.0,0,0
12,TRANSFER,950891.12,C1229687890,0.0,0.0,C2131465140,3690555.06,6124918.05,0,0
9,CASH_IN,152386.75,C1184298989,5784067.26,5936454.01,C926335474,2100012.96,3616907.24,0,0
9,CASH_OUT,494602.98,C109661254,10740.0,0.0,C1897205457,78400.0,344472.01,0,0
11,CASH_OUT,56023.58,C288922526,0.0,0.0,C727209127,9490879.86,9581024.45,0,0
11,CASH_OUT,30378.93,C1330015909,1560259.42,1529880.48,C1104693947,1144185.56,3167753.06,0,0
11,PAYMENT,12930.54,C841186980,0.0,0.0,M304807398,0.0,0.0,0,0
8,CASH_OUT,153881.24,C1789087814,0.0,0.0,C473485349,205320.6,78968.16,0,0
9,PAYMENT,4044.24,C1251553727,112420.0,108375.76,M1295827064,0.0,0.0,0,0
11,PAYMENT,3865.55,C1988115212,570501.96,566636.41,M1185657209,0.0,0.0,0,0
9,CASH_OUT,85682.41,C248267734,0.0,0.0,C1559145228,188059.84,302187.71,0,0
8,CASH_OUT,183221.02,C794443579,0.0,0.0,C957388291,750956.23,854165.83,0,0
10,CASH_IN,5155.99,C246723774,22087.0,27242.99,C1752413199,0.0,0.0,0,0
1,CASH_IN,45317.95,C1060519157,1815890.48,1861208.43,C2096057945,99578.86,0.0,0,0
12,CASH_OUT,80209.57,C420634213,0.0,0.0,C1766597604,2949477.86,3029687.43,0,0
11,PAYMENT,11287.73,C1554113849,0.0,0.0,M1676143160,0.0,0.0,0,0
12,CASH_IN,89659.78,C1487882039,9539040.26,9628700.04,C1490231626,1364593.57,1274933.79,0,0
12,CASH_OUT,233786.13,C1342303211,0.0,0.0,C671543393,513432.96,747219.09,0,0
7,PAYMENT,17320.1,C1892828550,0.0,0.0,M1491724370,0.0,0.0,0,0
13,CASH_IN,58603.17,C530910706,6728923.33,6787526.51,C1278278157,1797747.64,1415791.09,0,0
8,PAYMENT,11786.26,C1008034073,17612.0,5825.74,M418627875,0.0,0.0,0,0
10,CASH_OUT,145269.55,C873289489,29716.0,0.0,C1185882565,14528.02,111818.21,0,0
13,PAYMENT,33813.5,C2030769144,37545.31,3731.82,M211861952,0.0,0.0,0,0
9,PAYMENT,10638.33,C1371168750,1011407.12,1000768.79,M128704634,0.0,0.0,0,0
10,CASH_IN,189375.19,C896167815,5349762.37,5539137.56,C90486891,8090741.06,7901365.87,0,0
10,PAYMENT,6411.61,C1016158006,38221.03,31809.42,M507640568,0.0,0.0,0,0
11,PAYMENT,7647.87,C28842707,91852.0,84204.13,M704814908,0.0,0.0,0,0
8,CASH_IN,44057.64,C617084203,633224.96,677282.6,C896393489,185872.61,28783585.38,0,0
13,PAYMENT,24583.43,C417774938,0.0,0.0,M1583525606,0.0,0.0,0,0
9,CASH_OUT,127206.53,C442492424,0.0,0.0,C2041281014,1822784.54,3925730.02,0,0
12,PAYMENT,27483.38,C1242837297,5081.0,0.0,M632738090,0.0,0.0,0,0
11,PAYMENT,16191.61,C1174489596,132975.0,116783.39,M1250600680,0.0,0.0,0,0
13,CASH_IN,89389.12,C936228122,2197329.7,2286718.83,C635851063,977428.52,1499884.0,0,0
8,CASH_OUT,110263.92,C293476191,0.0,0.0,C481402298,8034472.99,8144736.91,0,0
12,CASH_OUT,326374.37,C990900789,0.0,0.0,C1114881449,344633.41,671007.78,0,0
8,TRANSFER,1105114.76,C1047247558,142003.0,0.0,C464451704,223844.96,1110864.89,0,0
13,CASH_OUT,8849.44,C16253333,0.0,0.0,C748261222,1221881.98,1230265.77,0,0
13,CASH_OUT,141470.34,C1156149640,0.0,0.0,C418383883,1417132.83,1558603.17,0,0
8,PAYMENT,10336.08,C738377761,14161.0,3824.92,M1116249422,0.0,0.0,0,0
9,CASH_OUT,98181.64,C1145903638,0.0,0.0,C400888578,124850.61,0.0,0,0
9,CASH_IN,296411.0,C2079394890,21353.0,317764.0,C710681023,121.0,0.0,0,0
10,TRANSFER,471555.64,C49951270,0.0,0.0,C1562946595,875101.17,1346656.81,0,0
8,PAYMENT,16868.38,C608918913,25187.0,8318.62,M313439476,0.0,0.0,0,0
13,CASH_OUT,146919.52,C1122025858,10296.0,0.0,C778384023,423129.97,570049.49,0,0
8,CASH_OUT,62724.97,C1543794664,12260.0,0.0,C554025243,77954.99,273082.76,0,0
9,CASH_IN,173118.91,C1288388798,20669.0,193787.91,C683605346,3047785.52,5368370.98,0,0
8,PAYMENT,1770.28,C401952548,99516.0,97745.72,M517961506,0.0,0.0,0,0
12,PAYMENT,34360.81,C1677002076,0.0,0.0,M552842849,0.0,0.0,0,0
9,CASH_OUT,39676.6,C1966020966,6128.0,0.0,C687191476,0.0,418532.44,0,0
13,CASH_IN,412283.73,C1056281332,2289530.25,2701813.98,C286738540,682424.59,270140.85,0,0
1,PAYMENT,5965.13,C755759908,232.0,0.0,M205496410,0.0,0.0,0,0
10,CASH_OUT,225493.16,C790971087,1221.0,0.0,C1191364717,231171.0,917899.44,0,0
9,DEBIT,116.59,C430206327,21085.0,20968.41,C1809457826,500977.37,2036529.82,0,0
10,CASH_OUT,400879.85,C27401596,165921.0,0.0,C378750309,288590.64,689470.49,0,0
8,CASH_IN,32147.51,C673356648,16822.0,48969.51,C1128238842,2519815.86,2487668.34,0,0
9,CASH_OUT,220972.35,C1990787803,0.0,0.0,C1416152350,1562187.11,2564067.44,0,0
13,CASH_OUT,208877.04,C228381918,198232.82,0.0,C813095057,522921.91,731798.95,0,0
9,CASH_OUT,98947.11,C958100245,0.0,0.0,C1918600708,168355.48,0.0,0,0
12,PAYMENT,6093.82,C129684601,23848.0,17754.18,M1285062159,0.0,0.0,0,0
9,CASH_OUT,77577.6,C1805804777,0.0,0.0,C991363637,14973657.9,14835824.24,0,0
11,PAYMENT,3855.47,C418469063,0.0,0.0,M827461311,0.0,0.0,0,0
10,PAYMENT,4584.66,C796519326,7555616.85,7551032.19,M898880666,0.0,0.0,0,0
13,CASH_IN,143735.41,C579360705,3149306.28,3293041.7,C1846751392,376624.31,0.0,0,0
8,PAYMENT,3628.64,C23715134,0.0,0.0,M1972116657,0.0,0.0,0,0
8,CASH_IN,62336.52,C614309125,3642.0,65978.52,C1239661879,12027.0,0.0,0,0
12,CASH_IN,218769.45,C931993869,10121.0,228890.45,C1050406642,3821513.37,3484448.05,0,0
11,CASH_IN,36141.48,C110830196,8433721.28,8469862.76,C1780810785,51537.4,15395.92,0,0
10,CASH_OUT,58908.06,C179736434,0.0,0.0,C31789747,1632160.69,1804085.76,0,0
8,CASH_OUT,191894.44,C1088745859,42044.0,0.0,C2049813033,1254902.66,3061250.81,0,0
8,TRANSFER,174151.1,C1410191290,29959.0,0.0,C842729010,1071343.48,5291217.05,0,0
12,PAYMENT,48819.57,C622141031,468041.2,419221.64,M2077113943,0.0,0.0,0,0
11,CASH_OUT,203361.97,C1847985888,12865.0,0.0,C2119123648,940838.7,1695210.44,0,0
8,PAYMENT,14667.9,C414452345,25248.0,10580.1,M13946341,0.0,0.0,0,0
11,CASH_IN,280617.48,C265522247,11036014.44,11316631.91,C168639687,1369552.36,1723614.41,0,0
13,PAYMENT,14752.02,C452827137,1064451.54,1049699.52,M13860219,0.0,0.0,0,0
12,PAYMENT,3931.23,C1993226136,314583.0,310651.77,M88323040,0.0,0.0,0,0
11,CASH_OUT,123114.91,C1152350581,0.0,0.0,C1246142195,1151972.88,1466123.71,0,0
8,PAYMENT,2261.42,C1450198098,378.0,0.0,M491316999,0.0,0.0,0,0
9,CASH_OUT,152707.69,C133260595,3397.0,0.0,C83479667,91625.74,326951.75,0,0
11,CASH_OUT,26796.61,C751813439,0.0,0.0,C1664689017,1012898.96,1890476.83,0,0
9,PAYMENT,6639.72,C287630114,435273.55,428633.83,M1405346701,0.0,0.0,0,0
13,PAYMENT,4548.9,C1114025383,317128.44,312579.54,M109689328,0.0,0.0,0,0
11,CASH_OUT,329636.83,C1190796945,0.0,0.0,C223230275,406456.3,0.0,0,0
11,CASH_IN,60566.88,C1215967218,103147.0,163713.88,C1241600742,433539.72,372972.84,0,0
13,CASH_OUT,17516.12,C35639807,0.0,0.0,C397745777,0.0,17516.12,0,0
12,PAYMENT,34468.66,C2043268495,0.0,0.0,M1740636107,0.0,0.0,0,0
11,PAYMENT,12395.06,C1600015266,25405.76,13010.7,M1314688256,0.0,0.0,0,0
10,DEBIT,3496.45,C1287104193,25643.0,22146.55,C1913564743,5229767.02,6094988.88,0,0
12,PAYMENT,3201.21,C1026010130,212942.02,209740.81,M1526866481,0.0,0.0,0,0
12,CASH_OUT,284122.41,C77747522,0.0,0.0,C1090263069,2065511.34,3510708.73,0,0
10,CASH_OUT,456748.87,C946450214,10511.0,0.0,C1951379728,1025356.86,1482105.73,0,0
8,PAYMENT,8442.43,C691271252,0.0,0.0,M1247246596,0.0,0.0,0,0
12,PAYMENT,6754.69,C1450224704,0.0,0.0,M855801767,0.0,0.0,0,0
13,PAYMENT,11132.62,C658689349,0.0,0.0,M1482788956,0.0,0.0,0,0
12,CASH_OUT,233484.34,C490027120,0.0,0.0,C530012437,806543.01,2228568.02,0,0
11,PAYMENT,14637.39,C225788515,18861.0,4223.61,M2064010354,0.0,0.0,0,0
13,CASH_OUT,38556.32,C652971102,0.0,0.0,C1559951271,738521.59,777077.91,0,0
11,CASH_OUT,102093.68,C33340021,38100.0,0.0,C1230082414,1250187.23,1352280.92,0,0
1,PAYMENT,3758.16,C2006842965,4597019.06,4593260.9,M842422776,0.0,0.0,0,0
12,TRANSFER,698959.7,C2046414192,0.0,0.0,C1134395461,1156356.87,1907724.36,0,0
12,CASH_IN,139557.68,C1822610476,19551.0,159108.68,C1857468027,0.0,414638.42,0,0
9,CASH_IN,373237.49,C1205914053,21861.0,395098.49,C2122967975,0.0,0.0,0,0
12,CASH_IN,175254.96,C226605633,0.0,175254.96,C575182071,1130054.32,1017879.2,0,0
12,PAYMENT,2877.25,C147510329,5710.0,2832.75,M949640018,0.0,0.0,0,0
11,CASH_IN,240488.96,C1832492058,7177938.02,7418426.98,C1429430290,745263.53,588872.1,0,0
7,CASH_IN,42831.6,C382217671,1866430.51,1909262.11,C2086425573,206104.0,0.0,0,0
12,CASH_OUT,50124.75,C862001490,0.0,0.0,C455226533,54618.25,104743.0,0,0
